case_id,node_id,label,type,source,polarity,section,sent_text,paragraph_id,provenance,match_how
CASE_00053,CASE_00053_N002357,murder,legal_facts,uncertain,1,facts,"The fact that another judge in 2000 imposed a sentence when the appellant was convicted of causing grievous bodily harm was of relevance to her overall assessment of the appropriate sentence, that is after she determined the correct minimum term for the offence of murder.",1,real,synonym
CASE_00053,CASE_00053_N002358,murder,legal_facts,uncertain,1,facts,We reiterate the appellant was being sentenced for the offence of murder.,1,real,synonym
CASE_00053,CASE_00053_N002359,murder,legal_facts,uncertain,0,facts,This is a practical example of why it would not be appropriate in any case of murder to discount factors which may have been taken into account at an earlier sentencing exercise for a different offence.,1,real,synonym
CASE_00053,CASE_00053_N002360,confession_or_admission,evidence,uncertain,1,facts,"In so far as the overall sentence was affected by that separate offending, admittedly difficult to identify from the sentencing remarks in 2000, that part of the sentence should have had no part to play in reducing the minimum term.",1,real,synonym
CASE_00053,CASE_00053_N002361,assault_method_shooting,narrative,uncertain,1,facts,"In any event, the upshot is that the appellant was given full credit for all time spent in custody.",1,real,synonym
CASE_00054,CASE_00054_N002362,murder,legal_facts,uncertain,1,facts,So count 4 in the indictment charged her with attempted murder.,1,real,synonym
CASE_00054,CASE_00054_N002363,murder,legal_facts,uncertain,1,facts,"It was the prosecution case that having failed to remove the threat to her title to number 251 by means of an agreement the appellant resorted again to arsenic, and on 10th April 1992 at her home she laced Azam's food with a fatal dose, hence the charge of murder which was count 5 in the indictment.",1,real,synonym
CASE_00054,CASE_00054_N002364,murder,legal_facts,uncertain,1,facts,The incitement to murder alleged in count 3 was entirely attributable to mischief making by Bala.,1,real,synonym
CASE_00054,CASE_00054_N002365,actus_reus_killing,legal_facts,uncertain,1,facts,When the appellant's relationship with Azam was good Bala intervened and told Azam that the appellant wanted him killed.,1,real,synonym
CASE_00054,CASE_00054_N002366,murder,legal_facts,uncertain,-1,facts,"Mr Stewart conceded at the start of his address that if arsenic were deliberately administered ""you may think the probability is that whoever did it intended to murder him.""",1,real,synonym
CASE_00054,CASE_00054_N002367,poisoning,narrative,uncertain,-1,facts,"The possibility was raised that Azam may have been poisoned after he got home, and the jury was invited to look carefully at Ajaib's evidence that he told her that he had eaten ""some gagrella from Zoora's"".",1,real,synonym
CASE_00054,CASE_00054_N002368,murder,legal_facts,uncertain,1,facts,"In relation to the title to the house Mr Stewart submitted that the appellant had no reason to resort to dishonesty or violence because ""she knew how to go to solicitors"" and on more than one occasion he pointed to her good character, her personality and her medical history to show that she was no murderess.",1,real,synonym
CASE_00054,CASE_00054_N002369,murder,legal_facts,uncertain,1,facts,"Does she sound to you like a murderess, members of the jury?""",1,real,synonym
CASE_00054,CASE_00054_N002370,murder,legal_facts,uncertain,-1,facts,"Later on, when dealing with the allegation of incitement to murder, Mr Stewart said :- ""What you are going to have to do is to ask yourselves whether it is conceivable that this mother of three children, who is one of life's losers you may think, who is described by her GP as highly strung and subject to depression, could conceivably go to a man like Mir Aslam and offer to pay him £2000 to kill somebody else.""",1,real,synonym
CASE_00054,CASE_00054_N002371,murder,legal_facts,uncertain,1,facts,"Medical Evidence available at Trial On 29th July 1992, six days after the appellant had been re-arrested and charged with murder, she was examined by Dr Wood a consultant psychiatrist instructed by her solicitors.",1,real,synonym
CASE_00054,CASE_00054_N002372,assault_method_blunt_force,narrative,uncertain,1,facts,"She said that she had been beaten by her husband, but felt badly let down and disgraced by his leaving her.",1,real,synonym
CASE_00054,CASE_00054_N002373,murder,legal_facts,uncertain,-1,facts,Dr Wood also thought that she may have been anxious and depressed prior to the alleged offence of murder.,1,real,synonym
CASE_00054,CASE_00054_N002374,murder,legal_facts,uncertain,1,facts,"At page 5 of his report he says :- ""My discussions of the current allegation of murder elicited straight forward denials from this accused.",1,real,synonym
CASE_00054,CASE_00054_N002375,murder,legal_facts,uncertain,0,facts,"She was prepared to give a very detailed account of the background to her acquaintance with the victim of this offence, and she was determined that she had not done anything to deserve to be charged with murder.""",1,real,synonym
CASE_00054,CASE_00054_N002376,joint_enterprise_presence,narrative,uncertain,1,facts,"She did so on many occasions over a period of 18 months, and assisted the appellant to prepare a full statement which, together with the solicitors, Pragna Patel reduced to the 59 page statement which we have seen.",1,real,synonym
CASE_00054,CASE_00054_N002377,assault_method_blunt_force,narrative,uncertain,1,facts,"(11) because of Azam's treatment of her she did ask Bala to beat up Azam, to show that there was someone on her side.",1,real,synonym
CASE_00054,CASE_00054_N002378,actus_reus_killing,legal_facts,uncertain,1,facts,"Bala said that as Azam was a very dangerous man she would then be in danger, and recommended that Azam be killed.",1,real,synonym
CASE_00054,CASE_00054_N002379,confession_or_admission,evidence,uncertain,1,facts,"The appellant was very exhausted, and on one occasion had to be admitted to hospital.",1,real,synonym
CASE_00054,CASE_00054_N002380,planning_premeditation,narrative,defence_case,1,facts,(17) Azam was again talking about Fozia (now nearly 12) and was angry when the appellant said that she planned to send Fozia to Pakistan with her mother for 4 weeks.,1,real,synonym
CASE_00054,CASE_00054_N002381,planning_premeditation,narrative,defence_case,1,facts,(17) Azam was again talking about Fozia (now nearly 12) and was angry when the appellant said that she planned to send Fozia to Pakistan with her mother for 4 weeks.,1,real,regex
CASE_00054,CASE_00054_N002382,mens_rea_intent_to_kill,legal_facts,uncertain,0,facts,In her statement the appellant does not say that on 10th April she intended to kill Azam.,1,real,synonym
CASE_00054,CASE_00054_N002383,mens_rea_intent_to_kill,legal_facts,uncertain,0,facts,In her statement the appellant does not say that on 10th April she intended to kill Azam.,1,real,regex
CASE_00054,CASE_00054_N002384,poisoning,narrative,uncertain,1,facts,"He saw the appellant on 22nd March 1997 with Pragna Patel at Durham Prison, and concluded that she was suffering from a mental disorder when she poisoned Azam.",1,real,synonym
CASE_00054,CASE_00054_N002385,murder,legal_facts,uncertain,1,facts,"Further statements were obtained from Dr Mughal and Naseem, and fresh grounds of appeal were prepared in relation to counts 4 and 5 which admit to the deliberate administration of poison but contend that - (a) in relation to the offence of attempted murder (count 4) there was no intent to kill, only an attempt to render Azam impotent and incapable of causing further physical harassment: (b) in relation to the offence of murder (count 5) when administering the laced gagrella the appellant ""was no longer concerned whether Azam lived or died"".",1,real,synonym
CASE_00054,CASE_00054_N002386,joint_enterprise_presence,narrative,uncertain,1,facts,"The court was invited to receive the appellant's 59 page statement, and the report of Dr Lipsedge together with an addendum of 18th June 1997, and to conclude that a reasonable jury in the light of the fresh evidence would acquit the appellant of murder and convict her of manslaughter on the grounds of diminished responsibility: alternatively it would be assisted by the report to conclude that the Crown had failed to disprove provocation.",1,real,synonym
CASE_00054,CASE_00054_N002387,diminished_responsibility,legal_facts,uncertain,1,facts,"The court was invited to receive the appellant's 59 page statement, and the report of Dr Lipsedge together with an addendum of 18th June 1997, and to conclude that a reasonable jury in the light of the fresh evidence would acquit the appellant of murder and convict her of manslaughter on the grounds of diminished responsibility: alternatively it would be assisted by the report to conclude that the Crown had failed to disprove provocation.",1,real,synonym
